Name,Group,Logo,URL
TVK Stella (576p),General;News,https://www.tvkstella.pl/img/poster.png,https://stream.tvkstella.pl/stella/stella.m3u8
TVKU (720p),Undefined,https://i.imgur.com/BAklJGy.png,https://tvku.tv/hlsstream/hls/live.m3u8
TVL (720p) [Not 24/7],Undefined,https://i.imgur.com/2wkSHNI.png,https://live.mariatvcdn.com/mariatvcdn/70564e1c6884c007c76f0c128d679eed.sdp/playlist.m3u8
TVM [Geo-blocked],General,https://i.imgur.com/V0iMsED.png,http://80.79.6.221:25461/smash/public/19
TVM (480p) [Not 24/7],General,https://i.imgur.com/Vqv7R3Y.png,http://online.tvm.co.mz:1935/live/smil:Channel1.smil/playlist.m3u8
TVM 3 (1080p),Undefined,https://i.imgur.com/zNJlFMg.png,https://cache1a.netplus.ch/tok_eyJhbGciOiJIUzUxMiIsInR5cCI6IkpXVCJ9.eyJleHAiOiIxNzY4MTg5NzQyIiwic2lwIjoiIiwicGF0aCI6Ii9saXZlL2Vkcy90dm0zL2Jyb3dzZXItSExTOC8iLCJzZXNzaW9uX2Nkbl9pZCI6IjNhZmJlZTIxMmU1NjUyODEiLCJzZXNzaW9uX2lkIjoiIiwiY2xpZW50X2lkIjoiIiwiZGV2aWNlX2lkIjoiIiwibWF4X3Nlc3Npb25zIjowLCJzZXNzaW9uX2R1cmF0aW9uIjowLCJ1cmwiOiJodHRwczovLzEwLjAuMjI5LjE5Iiwic2Vzc2lvbl90aW1lb3V0IjowLCJhdWQiOiI1MyIsInNvdXJjZXMiOls0OF19.N29uj_Xo3YmdQUboW5e45wx4lUey-utXtC6RpbbCGgJ8uCl2ngejd8tu_S-3tv7s02OtkHo4Rkf7mitOx_7lcA==/live/eds/tvm3/browser-HLS8/tvm3.m3u8
TVM Córdoba (1080p) [Not 24/7],Undefined,https://i.imgur.com/jN5k8Ob.png,http://teledifusion.tv/cordoba/cordobalive/playlist.m3u8
TVM El Salvador [Not 24/7],News,https://i.imgur.com/fyCC8R6.png,http://201.247.102.189/tmp_hls/stream/index.m3u8
TVM Internacional (480p) [Not 24/7],General,https://i.imgur.com/fRV6p50.png,http://online.tvm.co.mz:1935/live/smil:Channel2.smil/playlist.m3u8
TVM News+ [Geo-blocked],News,https://i.imgur.com/CFcst4g.png,http://80.79.6.221:25461/smash/public/20
TVM para ti (1080p),General,https://intervenhosting.net/imagenes/tvmparati.jpg,https://streamtv.intervenhosting.net:3529/live/tvmparatilive.m3u8
TVMarineret (1080p),General,https://i.imgur.com/r1Caske.jpg,http://sdream.info:8080/hls/livestream/index.m3u8
TVMÁS (XHGV-TDT) (360p) [Not 24/7],Undefined,https://i.imgur.com/15kcNRb.png,https://5ca9af4645e15.streamlock.net/rtv/videortv/playlist.m3u8
TVMatic Comedy (720p),Comedy,https://i.imgur.com/l5PBcKN.png,http://cdn.tvmatic.net/comedy.m3u8
TVMatic Crafts (720p),Undefined,https://i.imgur.com/l5PBcKN.png,http://cdn.tvmatic.net/crafts.m3u8
TVMatic Facebook (720p),Undefined,https://i.imgur.com/l5PBcKN.png,http://cdn.tvmatic.net/facebook.m3u8
TVMatic Fight (720p),Sports,https://i.imgur.com/l5PBcKN.png,http://cdn.tvmatic.net/fight.m3u8
TVMatic Funny (720p),Undefined,https://i.imgur.com/l5PBcKN.png,http://cdn.tvmatic.net/funny.m3u8
TVMatic TikTok (720p),Undefined,https://i.imgur.com/l5PBcKN.png,http://cdn.tvmatic.net/tiktok.m3u8
TVMAX (720p),Entertainment,https://i.imgur.com/XcrkfGh.png,https://bcovlive-a.akamaihd.net/74f665e9ff8447639d4de4b8b458d8ae/us-east-1/6058004209001/playlist_dvr.m3u8
TVN (720p),General,https://i.imgur.com/tGeHwxd.png,https://bcovlive-a.akamaihd.net/628aecb4fccb4c52b4f9c8d5cc57fb73/us-west-2/6058004209001/playlist_dvr.m3u8
TVN3 (1080p) [Geo-blocked],Classic,https://i.imgur.com/9LEiQPJ.png,https://mdstrm.com/live-stream-playlist/5653641561b4eba30a7e4929.m3u8
TVN24 (720p),News,https://i.imgur.com/bu6bQMa.png,https://ss2.tvrdomi.com:1936/vozzmedianetwork/vozzmedianetwork/playlist.m3u8
tvN Asia (Indonesian Subtitle) (576p),Entertainment;Series,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Logo_tvN.svg/512px-Logo_tvN.svg.png,http://210.210.155.37/dr9445/h/h20/index.m3u8
tvN Movies (Indonesian Subtitle) (576p),Movies,https://i.imgur.com/c4XvwO2.png,http://210.210.155.37/dr9445/h/h21/index.m3u8
TVNBN (720p),General,https://i.imgur.com/zoHBxn1.png,https://cdn.jmvstream.com/w/LVW-8410/LVW8410_uiZOVm6vz1/playlist.m3u8
TVNET (360p),Undefined,https://i.imgur.com/jzv1ssE.png,https://player.tvnet.lv/stream/amlst:61659/playlist.m3u8
TVnet (720p),Undefined,https://i.imgur.com/mQo8yWQ.png,https://mn-nl.mncdn.com/tvnet/tvnet/playlist.m3u8
TVNZ 1 [Geo-blocked],General,https://i.imgur.com/Nx76HUE.png,https://d2ce82tpc3p734.cloudfront.net/v1/master/b1f4432f8f95be9e629d97baabfed15b8cacd1f8/TVNZ_1/master.m3u8
TVNZ 2 [Geo-blocked],General,https://i.imgur.com/9sV4dbH.png,https://duoak7vltfob0.cloudfront.net/v1/master/b1f4432f8f95be9e629d97baabfed15b8cacd1f8/TVNZ_2/master.m3u8
TVNZ Duke [Geo-blocked],General,https://i.imgur.com/tJf9DEI.png,https://dayqb844napyo.cloudfront.net/v1/master/b1f4432f8f95be9e629d97baabfed15b8cacd1f8/TVNZ_Duke/master.m3u8
TVO,General,https://i.imgur.com/MhloaFB.png,https://cdn.mycloudstream.io/hls/live/broadcast/aa5i1jfn/index.m3u8
TVO Jesus (720p),Undefined,https://tvomix.com/Logos/Tvojesus.png,https://cloud.tvomix.com/TVOJESUS/index.m3u8
TVO San Vicente (720p),Undefined,https://i.imgur.com/PCVWtHd.png,https://5ff3d9babae13.streamlock.net/8014/8014/playlist.m3u8
TVOKids,Kids,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Tvokids-logo.svg/512px-Tvokids-logo.svg.png,https://bcovlive-a.akamaihd.net/rf86f817779524249abf842af6d16f55f/us-east-1/15364602001/playlist.m3u8
TVOMIX (1080p),Music,https://ugc.production.linktr.ee/7ef61237-c46d-456b-afe3-a42ef49a979e_Mejorado2.png,https://cloud.tvomix.com/TVOMIX/index.m3u8
tvOne (576i),Undefined,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/TvOne_2023.svg/2560px-TvOne_2023.svg.png,http://202.80.222.20/cdn/iptv/Tvod/001/channel2000018/1024.m3u8
TVONE Nicaragua (720p) [Not 24/7],Music,https://i.imgur.com/FNk6rdz.png,https://hdbox.chunklistv.com/live?stream=tvone
TVP1 (1080p),Undefined,https://i.imgur.com/ewpSjBs.png,https://ec06-krk3.cache.orange.pl/dai4/org1/vb/104/tvp1hd/index.m3u8
TVP2 (1080p),Undefined,https://i.imgur.com/XxCc32B.png,https://lowa8026-cmyk.github.io/tvpvod/399698.m3u8
TVP Culiacán (720p) [Not 24/7],General,https://i.imgur.com/uX1S3kt.png,https://5ca3e84a76d30.streamlock.net/gpacifico1/smil:gpculiacan.smil/playlist.m3u8
TVP Historia (1080p) [Geo-blocked],Undefined,https://i.imgur.com/Bc4QZiy.png,https://raw.githubusercontent.com/fraudiay79/strm/refs/heads/main/platforms/links/pl/tvphistoria.m3u8
TVP Info (1080p),Undefined,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/TVP_Info_logo.svg/512px-TVP_Info_logo.svg.png,https://lowa8026-cmyk.github.io/tvpvod/399699.m3u8
TVP Los Mochis (720p) [Not 24/7],General,https://i.imgur.com/uX1S3kt.png,https://5ca3e84a76d30.streamlock.net/gpacifico2/mochis.smil/playlist.m3u8
TVP Mazatlán (720p) [Not 24/7],General,https://i.imgur.com/uX1S3kt.png,https://5ca3e84a76d30.streamlock.net/gpacifico4/smil:mazatlan.smil/playlist.m3u8
TVP Obregón (720p) [Not 24/7],General,https://i.imgur.com/uX1S3kt.png,https://5ca3e84a76d30.streamlock.net/gpacifico3/obregon.smil/playlist.m3u8
TVP Polonia (1080p),Undefined,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/TVP_Polonia_Logo_2020.svg/512px-TVP_Polonia_Logo_2020.svg.png,https://lowa8026-cmyk.github.io/tvpvod/399723.m3u8
TVP World (1080p),News,https://i.imgur.com/lB4MgRI.png,https://lowa8026-cmyk.github.io/tvpvod/399731.m3u8
TVPlus Suceava (576p),Undefined,https://i.imgur.com/f4fzoLe.png,http://85.186.22.140/testing/pl5/playlist/ram/playlist.m3u8
TVR (1080p) [Not 24/7],Undefined,https://i.postimg.cc/prDRDZw3/TVR-Logo.png,https://unlimited1-us.dps.live/tvr/tvr.smil/playlist.m3u8
TVR 1,General,https://i.imgur.com/CcUX1gB.png,https://tvr-1.lg.mncdn.com/tvr1/smil:tvr1.smil/chunklist_b5160000.m3u8
TVR 2,General,https://i.imgur.com/mKouHIZ.png,https://tvr-2.lg.mncdn.com/tvr2/smil:tvr2.smil/chunklist_b5160000.m3u8
TVR 3,General,https://i.imgur.com/yHCuTap.png,https://tvr-3.lg.mncdn.com/tvr3/smil:tvr3.smil/chunklist_b5160000.m3u8
TVR (Bretagne) (720p),Undefined,https://www.tvr.bzh/favicon-1024.png,https://streamtv.cdn.dvmr.fr/TVR/ngrp:tvr.stream_all/master.m3u8
TVR Cluj,General,https://i.imgur.com/RkDra93.png,https://tvr-cluj.lg.mncdn.com/tvrcluj/smil:tvrcluj.smil/chunklist_b5160000.m3u8
TVR Craiova,General,https://i.imgur.com/vxWbQiy.png,https://tvr-craiova.lg.mncdn.com/tvrcraiova/smil:tvrcraiova.smil/chunklist_b5160000.m3u8
TVR Cultural,Culture,https://i.imgur.com/U9i70C9.png,https://tvr-cultural.lg.mncdn.com/tvrcultural/smil:tvrcultural.smil/chunklist_b5160000.m3u8
TVR Iasi (1080p) [Geo-blocked],General,https://i.imgur.com/Kxkihds.png,https://tvr-tvriasi.cdn.zitec.com/live/tvriasi/main.m3u8
TVR Info,News,https://i.imgur.com/7oE7ThR.png,https://tvr-info.lg.mncdn.com/tvrinfo/smil:tvrinfo.smil/chunklist_b5160000.m3u8
TVR International,General,https://i.imgur.com/w28wcHs.png,https://tvr-international.lg.mncdn.com/tvrinternational/smil:tvrinternational.smil/chunklist_b5160000.m3u8
TVR Moldova (720p) [Geo-blocked] [Not 24/7],General,https://i.imgur.com/wDe9gL2.png,https://tvr-tvrmoldova.cdn.zitec.com/live/tvrmoldova/main.m3u8
TVR Moldova HD (1440p),General,https://i.imgur.com/wDe9gL2.png,https://tvr-moldova.lg.mncdn.com/tvrmoldova/smil:tvrmoldova.smil/chunklist.m3u8
TVR Parlemen (720p) [Not 24/7],Legislative,https://i.imgur.com/2XYpmHL.png,http://103.18.181.69:1935/golive/livestream/playlist.m3u8
TVR Sicilia HD (1080p) [Not 24/7],Undefined,,https://ssh101.bozztv.com/ssh101/televita/playlist.m3u8
TVR Sport,General;Sports,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/TVR_Sport_Logo_2023.svg/320px-TVR_Sport_Logo_2023.svg.png,https://tvr-sport.lg.mncdn.com/tvrsport/smil:tvrsport.smil/chunklist_b5160000.m3u8
TVR Targu-Mures,General,https://i.imgur.com/9Hptdqj.png,https://tvr-tgmures.lg.mncdn.com/tvrtgmures/smil:tvrtgmures.smil/playlist.m3u8
TVR Timisoara,General,https://i.imgur.com/0x6Edei.png,https://tvr-timisoara.lg.mncdn.com/tvrtimisoara/smil:tvrtimisoara.smil/chunklist_b5160000.m3u8
TVReus (720p) [Not 24/7],General,https://i.imgur.com/Ee0C8UH.jpg,https://eu1.servers10.com:8081/8166/index.m3u8
TVRI (1080i),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Nasional/hls/Nasional.m3u8
TVRI Aceh (720p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Aceh/hls/Aceh.m3u8
TVRI Bali (480p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Bali/hls/Bali.m3u8
TVRI Bangka Belitung (480p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Babel/hls/Babel.m3u8
TVRI Bengkulu (480p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Bengkulu/hls/Bengkulu.m3u8
TVRI Gorontalo (480p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Gorontalo/hls/Gorontalo.m3u8
TVRI Jakarta (576i) [Not 24/7],General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/DKI/hls/DKI.m3u8
TVRI Jambi (720p) [Not 24/7],General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Jambi/hls/Jambi.m3u8
TVRI Jawa Barat (480p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Jabar/hls/Jabar.m3u8
TVRI Jawa Tengah (720p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Jateng/hls/Jateng.m3u8
TVRI Jawa Timur (720p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Jatim/hls/Jatim.m3u8
TVRI Kalimantan Barat (480p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Kalbar/hls/Kalbar.m3u8
TVRI Kalimantan Selatan (720p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Kalsel/hls/Kalsel.m3u8
TVRI Kalimantan Tengah (480p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Kalteng/hls/Kalteng.m3u8
TVRI Kalimantan Timur (720p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Kaltim/hls/Kaltim.m3u8
TVRI Lampung (720p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Lampung/hls/Lampung.m3u8
TVRI Maluku (480p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Ambon/hls/Ambon.m3u8
TVRI North Sulawesi (1080p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Sulut/hls/Sulut.m3u8
TVRI North Sumatra (1080p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Sumut/hls/Sumut.m3u8
TVRI Nusa Tenggara Barat (720p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/NTB/hls/NTB.m3u8
TVRI Nusa Tenggara Timur (480p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/NTT/hls/NTT.m3u8
TVRI Papua (480p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Papua/hls/Papua.m3u8
TVRI Riau (720p) [Not 24/7],General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Riau/hls/Riau.m3u8
TVRI Sport (720p),Sports,,https://ott-balancer.tvri.go.id/live/eds/SportHD/hls/SportHD.m3u8
TVRI Sulawesi Barat (720p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Sulbar/hls/Sulbar.m3u8
TVRI Sulawesi Selatan (480p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Sulsel/hls/Sulsel.m3u8
TVRI Sulawesi Tengah (720p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Sulteng/hls/Sulteng.m3u8
TVRI Sulawesi Tenggara (480p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Sultra/hls/Sultra.m3u8
TVRI Sumatera Barat (720p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Sumbar/hls/Sumbar.m3u8
TVRI Sumatera Selatan (480p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Sumsel/hls/Sumsel.m3u8
TVRI West Papua (1080p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Pabar/hls/Pabar.m3u8
TVRI World,Undefined,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/TVRIWorld.png/512px-TVRIWorld.png,https://ott-balancer.tvri.go.id/live/eds/TVRIWorld/hls/TVRIWorld.m3u8
TVRI Yogyakarta (720p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/512px-TVRILogo2019.svg.png,https://ott-balancer.tvri.go.id/live/eds/Jogjakarta/hls/Jogjakarta.m3u8
TVRS (576p) [Not 24/7],Undefined,https://i.imgur.com/6bxtL6D.png,http://wms.shared.streamshow.it:1935/tvrs/tvrs/live.m3u8
TVS (540p) [Not 24/7],Entertainment,https://i.imgur.com/a2YX1oj.jpg,https://imagenuniversaltv.net:3741/live/tvslive.m3u8
TVS (576p) [Geo-blocked],Undefined,https://i.imgur.com/RHwlp35.png,https://vs2129.vcdn.biz/01c0d67a9f854c6858817f6891f744ec_megogo/live/hls/b/700_2490/u_sid/0/o/157767001/rsid/c6ef76cc-cde3-4b96-8684-3828e229c6d4/u_uid/0/u_vod/0/u_device/cms_html5/u_devicekey/_site/lip/37.109.163.147*asn/u_srvc/81255/u_did/web_13KAuOjcvMvSypM1dvXHzz0O9IIFWwyq/type.live/chunklist-sid2756675719062283008-b2490000.m3u8
TVS (720p),General,https://i.imgur.com/J8ztiAN.png,https://vcp10.myplaytv.com/tvs/tvs/playlist.m3u8
TVS Bowling Network (720p),Sports,https://www.watchyour.tv/channels/logo/tvs-bowling-network.jpg,https://rpn.bozztv.com/gusa/gusa-tvsbowling/index.m3u8
TVS Boxing (360p),Sports,https://i.imgur.com/30ZoF75.png,https://rpn.bozztv.com/gusa/gusa-tvsboxing/index.m3u8
TVS Cipher Network (360p),Classic,https://i.imgur.com/yyz1S2W.png,https://rpn.bozztv.com/gusa/gusa-tvsmystery/index.m3u8
TVS Classic Movies (288p),Classic,https://i.imgur.com/st1xMsw.png,https://rpn.bozztv.com/gusa/gusa-tvsclassicmovies/index.m3u8
TVS Classic Sports (360p),Sports,https://i.imgur.com/auR0Mi6.png,https://rpn.bozztv.com/gusa/gusa-tvs/index.m3u8
TVS Comedy Network (720p),Comedy,https://i.imgur.com/rXORbti.png,https://rpn.bozztv.com/gusa/gusa-tvscomedy/index.m3u8
TVS Drive In Movie (360p),Movies,https://i.imgur.com/OR9APjb.png,https://rpn.bozztv.com/gusa/gusa-tvsdriveinmovie/index.m3u8
TVS Family Channel (360p),Family,https://i.imgur.com/Y3EV3DL.png,https://rpn.bozztv.com/gusa/gusa-TVSFamilyChannel/index.m3u8
TVS Film Noir Network (720p),Movies,https://i.imgur.com/A4yWhQw.png,https://rpn.bozztv.com/trn01/gusa-TVSFilmNoir/index.m3u8
TVS Flashback Network (360p),Entertainment,https://www.watchyour.tv/channels/logo/tvs-flashback-network.jpg,https://rpn.bozztv.com/gusa/gusa-TVSFlashback/index.m3u8
TVS Frontier Network (360p),Undefined,,https://rpn.bozztv.com/gusa/gusa-tvsfrontier/index.m3u8
TVS Hi Tops (720p),Kids,https://i.imgur.com/RiWg1IA.png,https://rpn.bozztv.com/gusa/gusa-hitops/index.m3u8
TVS Hollywood History (582p),Classic,https://i.imgur.com/QtQGyMS.png,https://rpn.bozztv.com/gusa/gusa-tvshollywoohistory/index.m3u8
TVS Mainstreet (360p) [Not 24/7],Classic,https://i.imgur.com/N9nQpnP.png,https://rpn.bozztv.com/gusa/gusa-tvsmainst/index.m3u8
TVS Music Network (720p),Music,,https://rpn.bozztv.com/gusa/gusa-tvsmusic/index.m3u8
TVS Nostalgia (472p),Classic,https://i.imgur.com/q72FCCQ.png,https://rpn.bozztv.com/gusa/gusa-nostalgia/index.m3u8
TVS Nostalgia Movies (480p),Classic,https://i.imgur.com/w4fxiKi.png,https://rpn.bozztv.com/gusa/gusa-tvsNostalgiaMovies/index.m3u8
TVS Pet Parade Network (360p),Classic,https://i.imgur.com/oGE1MOP.png,https://rpn.bozztv.com/gusa/gusa-petparadenetwork/index.m3u8
TVS Pinball Network (480p),Kids,https://i.imgur.com/HHmc14i.png,https://rpn.bozztv.com/gusa/gusa-TVSCartoonNetwork/index.m3u8
TVS Quiz Show Network (720p),Classic,https://i.imgur.com/5ljQwx2.png,https://rpn.bozztv.com/gusa/gusa-tvsgameshow/index.m3u8
TVS Retro (720p),Classic,https://i.imgur.com/jdnHci0.png,https://cdn.streamhispanatv.net:3531/live/tvsretrogtlive.m3u8
TVS Select Network (720p),General,,https://rpn.bozztv.com/gusa/gusa-tvsselect/index.m3u8
TVS Sports (720p) [Not 24/7],Sports,https://i.imgur.com/Lwwq62E.png,https://rpn.bozztv.com/gusa/gusa-tvssports/index.m3u8
TVS Sports Bureau (720p),Sports,,https://rpn.bozztv.com/gusa/gusa-tvssportsbureau/index.m3u8
TVS Talk Network (360p),Classic,https://i.imgur.com/WsaVAhx.png,https://rpn.bozztv.com/gusa/gusa-TVStalk/index.m3u8
TVS Tally Ho (360p),Classic,https://i.imgur.com/JlFwnDD.png,https://rpn.bozztv.com/gusa/gusa-tvstallyho/index.m3u8
TVS Tavern (480p),Classic,https://i.imgur.com/3GTIs4j.png,https://rpn.bozztv.com/gusa/gusa-tavern/index.m3u8
TVS Television Network (480p),General,,https://rpn.bozztv.com/gusa/gusa-tvstn/index.m3u8
TVS Travel Network (720p) [Not 24/7],Travel,https://i.imgur.com/vSFf5Ce.png,https://rpn.bozztv.com/gusa/gusa-tvstravel/index.m3u8
TVS Turbo (360p),Sports,https://i.imgur.com/7zYIbU1.png,https://rpn.bozztv.com/gusa/gusa-tvsturbo/index.m3u8
TVS Vintage Network (360p),Entertainment,https://www.watchyour.tv/channels/logo/tvs-vintage-network.jpg,https://rpn.bozztv.com/gusa/gusa-tvsvintage/index.m3u8
TVS Western Movie (270p),Classic,https://i.imgur.com/dwr98qb.png,https://rpn.bozztv.com/gusa/gusa-tvswesternmovies/index.m3u8
TVS Women Sports (720p),Sports,https://i.imgur.com/8hC4PfF.png,https://rpn.bozztv.com/gusa/gusa-tvswsn/index.m3u8
TVSat (576p) [Not 24/7],Undefined,https://i.imgur.com/54GHZMv.png,http://89.38.8.130:39443
TVSConsumerDirect,Shop,https://www.watchyour.tv/channels/logo/tvs-consumer-direct.jpg,https://rpn.bozztv.com/gusa/gusa-ConsumerDirect/index.m3u8
TVSN (1080p),Shop,https://i.imgur.com/lmoAFm3.png,https://tvsnhlslivetest.akamaized.net/hls/live/2034711/TVSN-MSL4/master.m3u8
TVSN Beauty (1080p),Shop,https://i.imgur.com/lmoAFm3.png,https://live-tvsn.simplestreamcdn.com/live12/tvsnbeauty/bitrate1.isml/.m3u8
TVSN Jewellery (1080p),Shop,https://i.imgur.com/lmoAFm3.png,https://live-tvsn.simplestreamcdn.com/live13/tvsnjewellery/bitrate1.isml/.m3u8
TVT (720p),Undefined,https://i.imgur.com/oZyeUzG.png,https://live.streamtvt.pl/LiveAppStreamTVT/streams/853271271313930867905724.m3u8
TVT (486p),Undefined,https://i.imgur.com/QG0iZlG.png,https://5ca49f2417d90.streamlock.net/live/turzovka/playlist.m3u8
TVT (720p) [Not 24/7],General,https://i.imgur.com/WtXonN9.png,http://69.64.57.208/tvt/playlist.m3u8
TVT Zgorzelec (576p) [Not 24/7],Undefined,https://i.imgur.com/zhzVpgf.jpg,http://gargoyle.tomkow.pl/hls/tvt.m3u8
TVU Concepción (1080p),General,https://i.ibb.co/5vFMTxt/Logo-tvu.png,https://unlimited1-cl-isp.dps.live/tvu/tvu.smil/playlist.m3u8
TVUNO (720p),Music,https://i.imgur.com/dht94P4.png,https://streamtv.onliv3.online:1936/karibtv/karibtv/playlist.m3u8
Tweede Kamer: Actualiteitenkanaal (1080p) [Not 24/7],Legislative,https://i.imgur.com/X9fezZ8.png,https://livestreaming.b67buv2.tweedekamer.nl/live/evenementenkanaal/index.m3u8?hd=1&keyframes=1&subtitles=live
Tweede Kamer: Aletta Jacobszaal (1080p) [Not 24/7],Legislative,https://i.imgur.com/X9fezZ8.png,https://livestreaming.b67buv2.tweedekamer.nl/live/alettajacobszaal/index.m3u8?hd=1&keyframes=1&subtitles=live
Tweede Kamer: Enquetezaal (1080p) [Not 24/7],Legislative,https://i.imgur.com/X9fezZ8.png,https://livestreaming.b67buv2.tweedekamer.nl/live/enquetezaal/index.m3u8?hd=1&keyframes=1&subtitles=live
Tweede Kamer: Groen van Prinstererzaal (1080p) [Not 24/7],Legislative,https://i.imgur.com/X9fezZ8.png,https://livestreaming.b67buv2.tweedekamer.nl/live/groenvanprinstererzaal/index.m3u8?hd=1&keyframes=1&subtitles=live
